event_id,snapshot_date,min_price,max_price,currency
Z7r9jZ1A7b_x8,2025-11-05 00:00:00,,,
Z7r9jZ1A7jbvy,2025-11-05 00:00:00,,,
Z7r9jZ1A7jtC3,2025-11-05 00:00:00,,,
Z7r9jZ1A7p6kb,2025-11-05 00:00:00,,,
rZ7HnEZ1AK-NOK,2025-11-05 00:00:00,0.0,0.0,USD
rZ7HnEZ1AK-aqf,2025-11-05 00:00:00,28.3,28.3,USD
rZ7HnEZ1AK0Je7,2025-11-05 00:00:00,48.17,48.17,USD
rZ7HnEZ1AKOFF0,2025-11-05 00:00:00,51.86,51.86,USD
rZ7HnEZ1AKOs77,2025-11-05 00:00:00,0.0,0.0,USD
rZ7HnEZ1AKr6Z0,2025-11-05 00:00:00,25.0,25.0,USD
rZ7HnEZ1AKx3oV,2025-11-05 00:00:00,44.3,74.55,USD
rZ7HnEZ1Af3foS,2025-11-05 00:00:00,33.5,33.5,USD
rZ7HnEZ1Af44qS,2025-11-05 00:00:00,62.22,62.22,CAD
rZ7HnEZ1Af8e8N,2025-11-05 00:00:00,31.83,31.83,CAD
rZ7HnEZ1AfGO1d,2025-11-05 00:00:00,33.81,33.81,CAD
rZ7HnEZ1AfbaOS,2025-11-05 00:00:00,6.66,6.66,USD
rZ7HnEZ1Aff7Ad,2025-11-05 00:00:00,44.09,44.09,USD
rZ7HnEZ1Afp33K,2025-11-05 00:00:00,25.16,113.74,USD
vvG1HZbmnq0SWw,2025-11-05 00:00:00,,,
vvG1IZbRUZfvQA,2025-11-05 00:00:00,,,
Z7r9jZ1A7bSxe,2025-11-05 00:00:00,,,
Z7r9jZ1A7qbAM,2025-11-05 00:00:00,,,
rZ7HnEZ1Afbo0N,2025-11-05 00:00:00,35.9,35.9,USD
G5eVZbsidxEcm,2025-11-05 00:00:00,,,
G5ezZbIJcj7aN,2025-11-05 00:00:00,,,
Z7r9jZ1A7_7r_,2025-11-05 00:00:00,,,
Z7r9jZ1A7jA-4,2025-11-05 00:00:00,,,
rZ7HnEZ1AKrZA0,2025-11-05 00:00:00,18.8,43.21,USD
1A0ZkG4GkdpZoI3,2025-11-05 00:00:00,,,
ZFwVzcymWZ17kvqx,2025-11-05 00:00:00,,,
1APZkGpGkeT8-7b,2025-11-05 00:00:00,,,
ZFwVzcymWZ17kkuy,2025-11-05 00:00:00,,,
1Ae8ZbIGklOe-bY,2025-11-05 00:00:00,,,
1AKZkAeGkexuksS,2025-11-05 00:00:00,,,
1AKZkG3GkeETeAp,2025-11-05 00:00:00,,,
ZFwVzcymWZ17AsAU,2025-11-05 00:00:00,,,
ZFwVzcymWZ17kdJ_,2025-11-05 00:00:00,,,
ZFwVzcymWZ17k7Qb,2025-11-05 00:00:00,,,
ZFwVzcymWZ17keeZ,2025-11-05 00:00:00,,,
177YvxG61MldNSz,2025-11-05 00:00:00,,,
17a8vxG6GhbeSnh,2025-11-05 00:00:00,,,
1AKZk1bGkd1JxB9,2025-11-05 00:00:00,,,
ZFwVzcymWZ17kZkv,2025-11-05 00:00:00,,,
ZFwVzcymWZ17kv_4,2025-11-05 00:00:00,,,
ZFwVzcymWZ17k7-Z,2025-11-05 00:00:00,,,
ZFwVzcymWZ17k6A8,2025-11-05 00:00:00,,,
LvZ18QAPuDtXEW8Zvo08g,2025-11-05 00:00:00,,,
ZFwVzcymWZ17kZ8e,2025-11-05 00:00:00,,,
ZFwVzcymWZ17kduy,2025-11-05 00:00:00,,,
Z698xZC4Z1kkZuZPy,2025-11-05 00:00:00,,,
Z698xZ8KZ16vk9jkqO,2025-11-05 00:00:00,,,
LvZ18Q5QTyu1CrZZv87J3,2025-11-05 00:00:00,,,
LvZ18QaFbv_iBROZ0Tox9,2025-11-05 00:00:00,,,
Z1HyzZyMZACQa9G_,2025-11-05 00:00:00,,,
Z2HyzZyMZALuqdvve,2025-11-05 00:00:00,,,
Z2HyzZyMZAq2jjvve,2025-11-05 00:00:00,,,
Z2HyzZyMZAqbu-vve,2025-11-05 00:00:00,,,
Z5HyzZmzMZ99LadBv,2025-11-05 00:00:00,,,
Z698xZQpZ16v-7fyAA,2025-11-05 00:00:00,,,
Z698xZQpZ1kGz3Za8,2025-11-05 00:00:00,,,
Z6HyzZyMZ1kvavOZv,2025-11-05 00:00:00,,,
ZaHyzZyMZAoG7gdZv,2025-11-05 00:00:00,,,
Z1HyzZyMZAGNaaea,2025-11-05 00:00:00,,,
Z2HyzZyMZA9_Obvve,2025-11-05 00:00:00,,,
Z698xZQpZ1krvfx0t,2025-11-05 00:00:00,,,
17GOvxG6C6sPYUP,2025-11-05 00:00:00,,,
G5dzZbJpUQ-eW,2025-11-05 00:00:00,,,
G5vHZb35tx7kH,2025-11-05 00:00:00,,,
G5vHZbmCohP-J,2025-11-05 00:00:00,,,
LvZ18QGBNbczYUYZvgMRA,2025-11-05 00:00:00,,,
LvZ18QuyfaJ-1OYZlam7h,2025-11-05 00:00:00,,,
LvZ18_DbI2376lOZcON-i,2025-11-05 00:00:00,,,
LvZ18_HgHR6KGYocTgh_Y,2025-11-05 00:00:00,,,
Z1HyzZyMZA0jk7vve,2025-11-05 00:00:00,,,
Z1HyzZyMZAjxapuy,2025-11-05 00:00:00,,,
Z2HyzZyMZA95Novve,2025-11-05 00:00:00,,,
Z2HyzZyMZAfGCpvve,2025-11-05 00:00:00,,,
Z2HyzZyMZAqu3Kvve,2025-11-05 00:00:00,,,
Z2HyzZyMZAv5NFvve,2025-11-05 00:00:00,,,
Z698xZQpZ1ApbZq4,2025-11-05 00:00:00,,,
Z698xZbpZ1kJ7OY4v,2025-11-05 00:00:00,,,
Z698xZu0Z16vOF4d_F,2025-11-05 00:00:00,,,
Z7r9jZ1A7QoC4,2025-11-05 00:00:00,,,
Z7r9jZ1A7_YvN,2025-11-05 00:00:00,,,
Z7r9jZ1A7p3J6,2025-11-05 00:00:00,,,
Z8HyzZmzMZ92qvkvve,2025-11-05 00:00:00,,,
ZaHyzZyMZA9G7ldZv,2025-11-05 00:00:00,,,
ZaHyzZyMZAfG7R9Zv,2025-11-05 00:00:00,,,
Z1HyzZmzMZ94G7IvZv,2025-11-05 00:00:00,,,
Z5HyzZmzMZ99raely,2025-11-05 00:00:00,,,
1AUZkaPGkdFHKyz,2025-11-05 00:00:00,,,
1AUZkaVGkeSvSsh,2025-11-05 00:00:00,,,
1AdFZbJGkM-ixdc,2025-11-05 00:00:00,,,
1AdjZbtGkUqMoHn,2025-11-05 00:00:00,,,
1AgZkA8GkeDjgxH,2025-11-05 00:00:00,,,
G5vHZbE3bLeZx,2025-11-05 00:00:00,,,
G5vHZbb2b1-RY,2025-11-05 00:00:00,,,
G5vHZbifP0APQ,2025-11-05 00:00:00,,,
G5vHZbsKjiw7i,2025-11-05 00:00:00,,,
LvZ18Q6q-n9rDaZZlwkuf,2025-11-05 00:00:00,,,
LvZ18QAgU3ECcvZZvn004,2025-11-05 00:00:00,,,
Z1HyzZmzMZ93G7HFZv,2025-11-05 00:00:00,,,
Z1HyzZyMZA_qa8py,2025-11-05 00:00:00,,,
Z2HyzZyMZAQjuevve,2025-11-05 00:00:00,,,
Z2HyzZyMZAvxGuvve,2025-11-05 00:00:00,,,
Z698xZ5rZ1kPff3vy,2025-11-05 00:00:00,,,
Z698xZQpZ16v70jOPA,2025-11-05 00:00:00,,,
Z698xZQpZ16v8Nv3eZ,2025-11-05 00:00:00,,,
Z698xZQpZ1AICAJK,2025-11-05 00:00:00,,,
Z698xZbpZ16vZb7tF6,2025-11-05 00:00:00,,,
Z698xZu3Z16vob-Pa_,2025-11-05 00:00:00,,,
Z6HyzZyMZGkv2zoZv,2025-11-05 00:00:00,,,
Z7r9jZ1A7_zC7,2025-11-05 00:00:00,,,
Z8HyzZmzMZ94Nvevve,2025-11-05 00:00:00,,,
Z1HyzZyMZA89a7Iy,2025-11-05 00:00:00,,,
15dbZbPJe_8xf,2025-11-05 00:00:00,,,
16dFZbU1pG7ndAZ,2025-11-05 00:00:00,,,
16dFZbpOdG7yPhP,2025-11-05 00:00:00,,,
16dbZbJC3G7iYS_,2025-11-05 00:00:00,,,
17GOvxG61X-Vxa8,2025-11-05 00:00:00,,,
17GOvxG61gTBYrT,2025-11-05 00:00:00,,,
17GOvxG62ERqeFY,2025-11-05 00:00:00,,,
17GOvxG6C7VOYL_,2025-11-05 00:00:00,,,
17GOvxG6CD-wKvg,2025-11-05 00:00:00,,,
17GOvxG6GC9GOPZ,2025-11-05 00:00:00,,,
17GOvxG6GCLfOP4,2025-11-05 00:00:00,,,
17GOvxG6GR03x1g,2025-11-05 00:00:00,,,
17GOvxG6GldrOM4,2025-11-05 00:00:00,,,
17GOvxG6u60KZgW,2025-11-05 00:00:00,,,
17uOvxG65pFqZcr,2025-11-05 00:00:00,,,
17uOvxG6G2BZwTd,2025-11-05 00:00:00,,,
17uOvxG6u5lDJj6,2025-11-05 00:00:00,,,
17uYvxG62Nj-INs,2025-11-05 00:00:00,,,
1AMZkubGkeOyyZF,2025-11-05 00:00:00,,,
1AUZk1AGkd5ZZDy,2025-11-05 00:00:00,,,
1AUZka4GkdVq7Wq,2025-11-05 00:00:00,,,
1AUZkaSGkeW4KRu,2025-11-05 00:00:00,,,
1AdFZbVGkVA3wT6,2025-11-05 00:00:00,,,
1AdFZbVGkVk_eTG,2025-11-05 00:00:00,,,
1AdFZbpGkTXx4mZ,2025-11-05 00:00:00,,,
1AdFZbsGknZh8OP,2025-11-05 00:00:00,,,
1AdFZbxGkTUYsUs,2025-11-05 00:00:00,,,
1AdbZb9GkMMwVhT,2025-11-05 00:00:00,,,
1AdfZbVGklVdjJW,2025-11-05 00:00:00,,,
1AgZkAJGkeEVvPW,2025-11-05 00:00:00,,,
1AgZkaNGkeS4vYt,2025-11-05 00:00:00,,,
1AgZkukGkdL4pTH,2025-11-05 00:00:00,,,
1AsZkaoGkeP9sHs,2025-11-05 00:00:00,,,
1AvOZbPGkwtIfEf,2025-11-05 00:00:00,,,
1AwZk1aGkdizdwE,2025-11-05 00:00:00,,,
1AwZk1eGkdQFK9D,2025-11-05 00:00:00,,,
1AwZkFNGkdEJsA5,2025-11-05 00:00:00,,,
1AwZkFzGkes2xrp,2025-11-05 00:00:00,,,
1AwZkGYGkdKcZBX,2025-11-05 00:00:00,,,
1aUZkAUPbG_ZeG5,2025-11-05 00:00:00,,,
1adfZb4j4r9ZdCA7,2025-11-05 00:00:00,,,
1kGOvxGMGA27eEm,2025-11-05 00:00:00,,,
1ku8vNowGAGKhUh,2025-11-05 00:00:00,,,
G5dzZb4NNLsw0,2025-11-05 00:00:00,,,
G5dzZb95u4sQQ,2025-11-05 00:00:00,,,
G5dzZbERicwPp,2025-11-05 00:00:00,,,
G5dzZbPN_VsIg,2025-11-05 00:00:00,,,
G5dzZbYb8A-9f,2025-11-05 00:00:00,,,
G5dzZbYhVZ-fV,2025-11-05 00:00:00,,,
G5dzZbi5W-xlp,2025-11-05 00:00:00,,,
G5dzZbnk-rvB7,2025-11-05 00:00:00,,,
G5dzZbsMMMKdj,2025-11-05 00:00:00,,,
G5dzZbsl5i-Te,2025-11-05 00:00:00,,,
G5dzZbwfp-3hb,2025-11-05 00:00:00,,,
G5dzZbwoZKe-B,2025-11-05 00:00:00,,,
G5vHZbE6nn7Nj,2025-11-05 00:00:00,,,
G5vHZbS1Ngki9,2025-11-05 00:00:00,,,
G5vHZbcdlwSBE,2025-11-05 00:00:00,,,
G5vHZbm3mukNF,2025-11-05 00:00:00,,,
G5vHZbtMrESDe,2025-11-05 00:00:00,,,
G5vHZbwNm938G,2025-11-05 00:00:00,,,
LvZ18Q2xlDZXbOZZvbw21,2025-11-05 00:00:00,,,
LvZ18Q5j1b-uN68ZRPY-H,2025-11-05 00:00:00,,,
LvZ18Q6N4tNboi8Z0iIWu,2025-11-05 00:00:00,,,
LvZ18QGyBjgp3Z8ZvXXXW,2025-11-05 00:00:00,,,
LvZ18Qa3FFZabY8ZRTkIW,2025-11-05 00:00:00,,,
LvZ18Qd9eVKeHCZZcizaJ,2025-11-05 00:00:00,,,
LvZ18Qew1-ds_kYZcQWRd,2025-11-05 00:00:00,,,
Z2HyzZyMZA2KvOvve,2025-11-05 00:00:00,,,
Z2HyzZyMZA_9qdvve,2025-11-05 00:00:00,,,
Z2HyzZyMZAoCp6vve,2025-11-05 00:00:00,,,
Z2HyzZyMZAq54Fvve,2025-11-05 00:00:00,,,
Z698xZC2Z16vp__o8p,2025-11-05 00:00:00,,,
Z698xZC2Z1kF6oIQF,2025-11-05 00:00:00,,,
Z698xZC2Z1kfyug4V,2025-11-05 00:00:00,,,
Z698xZC4Z174pvv,2025-11-05 00:00:00,,,
Z698xZC4Z1k0Eu-GO,2025-11-05 00:00:00,,,
Z698xZG2Z16v4xjSb6,2025-11-05 00:00:00,,,
Z698xZG2Z16vaKxbe7,2025-11-05 00:00:00,,,
Z698xZG2Z1ka60b4g,2025-11-05 00:00:00,,,
Z698xZQpZ1k3_xp34,2025-11-05 00:00:00,,,
Z698xZbpZ16vawo_af,2025-11-05 00:00:00,,,
Z698xZu0Z1kjMfP8U,2025-11-05 00:00:00,,,
Z698xZu3Z1k7a36PZ,2025-11-05 00:00:00,,,
Z698xZu3Z1k_3oPZY,2025-11-05 00:00:00,,,
Z6HyzZyMZGkv2y4Zv,2025-11-05 00:00:00,,,
Z6HyzZyMZGkv2yJZv,2025-11-05 00:00:00,,,
ZaHyzZyMZAf17OMZv,2025-11-05 00:00:00,,,
17GOvxG65DCp3Nw,2025-11-05 00:00:00,,,
17GOvxG6G2CGOMQ,2025-11-05 00:00:00,,,
17GOvxG6GM5JN8E,2025-11-05 00:00:00,,,
17GOvxG6uDkBN8T,2025-11-05 00:00:00,,,
17uYvxG62dOtnrK,2025-11-05 00:00:00,,,
1AMZkaEGkdJ74ak,2025-11-05 00:00:00,,,
1AbZk1_GkesmPeY,2025-11-05 00:00:00,,,
1AbZk1bGkd2C4DW,2025-11-05 00:00:00,,,
1AbZka7Gkd-lkOA,2025-11-05 00:00:00,,,
1AdFZbYGkSla8s4,2025-11-05 00:00:00,,,
1AdFZbYGknPDee1,2025-11-05 00:00:00,,,
1AdfZbEGkzkJVUr,2025-11-05 00:00:00,,,
1AdjZb9GkSzbASL,2025-11-05 00:00:00,,,
1AdjZbxGkDL6xot,2025-11-05 00:00:00,,,
1AwZk1aGkdf1NEz,2025-11-05 00:00:00,,,
1AwZkGMGkdI0sfA,2025-11-05 00:00:00,,,
1AwZkaAGkeWG-9m,2025-11-05 00:00:00,,,
1AwZkkeGkdm7PDL,2025-11-05 00:00:00,,,
1AzZk1FGkeVfZWD,2025-11-05 00:00:00,,,
1AzZkaEGkddt8Bv,2025-11-05 00:00:00,,,
1adFZbpj_AfZdGev,2025-11-05 00:00:00,,,
1kGOvxJaGA2NSD9,2025-11-05 00:00:00,,,
1ku8vx8zGAumvak,2025-11-05 00:00:00,,,
G5vHZbI2Q47Eu,2025-11-05 00:00:00,,,
G5vHZbSNGIMVP,2025-11-05 00:00:00,,,
G5vHZbY9Movzy,2025-11-05 00:00:00,,,
G5vHZbiEmmS9V,2025-11-05 00:00:00,,,
G5vHZbiQIMsJ_,2025-11-05 00:00:00,,,
LvZ18Q1Jc5o3gFZZRG93w,2025-11-05 00:00:00,,,
LvZ18Q6bTPHbo5OZ0xv0G,2025-11-05 00:00:00,,,
LvZ18Q6bV-kZnpYZ0RyQG,2025-11-05 00:00:00,,,
LvZ18QAAoZErSJZZcoiuF,2025-11-05 00:00:00,,,
LvZ18QAE1QeAQpYZ-sPI3,2025-11-05 00:00:00,,,
LvZ18QAJBgMarEYZci_r2,2025-11-05 00:00:00,,,
LvZ18Qvcoe4VNdOZcMC2m,2025-11-05 00:00:00,,,
LvZ18_Da5gDeS_Of19nR7,2025-11-05 00:00:00,,,
LvZ18_Try2uppD8ZmlPtS,2025-11-05 00:00:00,,,
Z698xZbpZ16v7_aZFw,2025-11-05 00:00:00,,,
Z698xZbpZ1kCd8zay,2025-11-05 00:00:00,,,
17GOvxG65ug3Ndx,2025-11-05 00:00:00,,,
17u8vxG6GEgugAc,2025-11-05 00:00:00,,,
LvZ18Q6LvdxwC0ZZlTUT-,2025-11-05 00:00:00,,,
16bZkAJ06ZA5e2a6,2025-11-05 00:00:00,,,
17GOvxG61L6fx5C,2025-11-05 00:00:00,,,
17kZvxG62kQBu4B,2025-11-05 00:00:00,,,
1AbZkG-GkeESbVg,2025-11-05 00:00:00,,,
1AdFZbJGkzBYwS_,2025-11-05 00:00:00,,,
1AdFZbVGkMJgxX_,2025-11-05 00:00:00,,,
1AwZkaUGkdGQ3Xl,2025-11-05 00:00:00,,,
1AwZku4Gkdhkskw,2025-11-05 00:00:00,,,
LvZ18QGBNbczYUYZvgMRk,2025-11-05 00:00:00,,,
LvZ18QkyFwJQifZkETpoG,2025-11-05 00:00:00,,,
Z1HyzZmzMZ9oG7zvZv,2025-11-05 00:00:00,,,
Z698xZ2qZ16vOg_prK,2025-11-05 00:00:00,,,
Z698xZ2qZ16vaY1d08,2025-11-05 00:00:00,,,
Z1HyzZmzMZ94G7IeZv,2025-11-05 00:00:00,,,
1AbZkGyGkdawmWn,2025-11-05 00:00:00,,,
1AwZk1_GkeN7STy,2025-11-05 00:00:00,,,
1AwZkGvGkdGF-wi,2025-11-05 00:00:00,,,
1abZkGP-gFPZe87,2025-11-05 00:00:00,,,
Z5HyzZmzMZ99raeD-,2025-11-05 00:00:00,,,
Z8HyzZmzMZ92qv6vve,2025-11-05 00:00:00,,,
17GOvxG6GmxnvJg,2025-11-05 00:00:00,,,
LvZ18Q2xlDZXbOZZvbw25,2025-11-05 00:00:00,,,
LvZ18Q6XtnGCVOOZlLtjb,2025-11-05 00:00:00,,,
LvZ18QGyBjgp3Z8ZvXXXX,2025-11-05 00:00:00,,,
G5dVZbsUE3fAF,2025-11-05 00:00:00,,,
LvZ18Q8x1wZODyYZ0IjnE,2025-11-05 00:00:00,,,
LvZ18QGBNbczYUYZvgMR6,2025-11-05 00:00:00,,,
Z698xZ8KZ1AdF70p,2025-11-05 00:00:00,,,
G5eVZbclfAF1k,2025-11-05 00:00:00,,,
Z7r9jZ1A7b_bf,2025-11-05 00:00:00,,,
rZ7HnEZ1AKPpPV,2025-11-05 00:00:00,35.46,45.76,USD
177ZvxG6GUptoNE,2025-11-05 00:00:00,,,
G5eVZbInYuVLY,2025-11-05 00:00:00,,,
LvZ18Q2xlDZXbOZZvbw2G,2025-11-05 00:00:00,,,
Z698xZQpZ16vvYk6PJ,2025-11-05 00:00:00,,,
Z698xZbpZ16vOyu7G6,2025-11-05 00:00:00,,,
Z698xZbpZ16vvA1FJF,2025-11-05 00:00:00,,,
Z7r9jZ1A7bffU,2025-11-05 00:00:00,,,
Z7r9jZ1A7bsOg,2025-11-05 00:00:00,,,
Z7r9jZ1A7jV-V,2025-11-05 00:00:00,,,
k7vGFbldi8BP9,2025-11-05 00:00:00,,,
rZ7HnEZ1AKP077,2025-11-05 00:00:00,1.5,1.5,USD
rZ7HnEZ1AKPeuf,2025-11-05 00:00:00,32.92,32.92,USD
rZ7HnEZ1Af4aZK,2025-11-05 00:00:00,15.16,112.44,USD
rZ7HnEZ1Afbd4d,2025-11-05 00:00:00,20.05,20.05,USD
vv1AFZkGxGkdTRKkb,2025-11-05 00:00:00,,,
vvG18ZblLviewe,2025-11-05 00:00:00,,,
vvG1VZbVLYlKDo,2025-11-05 00:00:00,,,
vvG1fZbRJBDksE,2025-11-05 00:00:00,,,
17AOvxG65DnhIbp,2025-11-05 00:00:00,,,
1A4ZkGkGkd3feHR,2025-11-05 00:00:00,,,
G5dzZbRr9wZsg,2025-11-05 00:00:00,,,
Z7r9jZ1A7QZ73,2025-11-05 00:00:00,,,
rZ7HnEZ1AKPJJ7,2025-11-05 00:00:00,11.55,11.55,USD
rZ7HnEZ1Af4NGd,2025-11-05 00:00:00,37.54,37.54,USD
rZ7HnEZ1AfbV1d,2025-11-05 00:00:00,34.47,123.0,USD
vvG1fZbipUwdSk,2025-11-05 00:00:00,,,
vv1AFZk19GkeIVxew,2025-11-05 00:00:00,,,
177ZvxG62rCfscb,2025-11-05 00:00:00,,,
177ZvxG6CS3Ifun,2025-11-05 00:00:00,,,
17A8vxG61D_8fyI,2025-11-05 00:00:00,,,
17AOvxG62DURMBu,2025-11-05 00:00:00,,,
1A4ZkGsGkeMD9Qe,2025-11-05 00:00:00,,,
1AdZZbYGkMeadbq,2025-11-05 00:00:00,,,
1AdZZbYGkXpz0jR,2025-11-05 00:00:00,,,
1AdfZbxGkleYoEx,2025-11-05 00:00:00,,,
1AvZZbsGkYsPJjZ,2025-11-05 00:00:00,,,
1AvbZb0GkBspgCq,2025-11-05 00:00:00,,,
G5dIZblUN_gNr,2025-11-05 00:00:00,,,
Z7r9jZ1A7_I3K,2025-11-05 00:00:00,,,
Z7r9jZ1A7_tbK,2025-11-05 00:00:00,,,
Z7r9jZ1A7_wpf,2025-11-05 00:00:00,,,
Z7r9jZ1A7btkZ,2025-11-05 00:00:00,,,
Z7r9jZ1A7fNop,2025-11-05 00:00:00,,,
Z7r9jZ1A7pbvw,2025-11-05 00:00:00,,,
Z7r9jZ1A7ppFb,2025-11-05 00:00:00,,,
Z7r9jZ1A7ppaA,2025-11-05 00:00:00,,,
Z7r9jZ1A7qxqa,2025-11-05 00:00:00,,,
ZFIMVHtnMZ17AdGo,2025-11-05 00:00:00,,,
k7vGFbRMzstfQ,2025-11-05 00:00:00,,,
k7vGFbYMDWzE4,2025-11-05 00:00:00,,,
k7vGFbYUXNdII,2025-11-05 00:00:00,,,
k7vGFbc56jBpL,2025-11-05 00:00:00,,,
k7vGFbtSlZMpr,2025-11-05 00:00:00,,,
rZ7HnEZ1AK-s37,2025-11-05 00:00:00,20.03,47.78,USD
rZ7HnEZ1AK0U4V,2025-11-05 00:00:00,20.53,20.53,USD
rZ7HnEZ1AK8e4K,2025-11-05 00:00:00,18.0,18.0,USD
rZ7HnEZ1AKO3vV,2025-11-05 00:00:00,36.79,36.79,USD
rZ7HnEZ1AKOE-f,2025-11-05 00:00:00,22.12,22.12,USD
rZ7HnEZ1AKOEFV,2025-11-05 00:00:00,27.51,27.51,USD
rZ7HnEZ1AKOM3f,2025-11-05 00:00:00,37.99,95.11,CAD
rZ7HnEZ1AKP48V,2025-11-05 00:00:00,0.0,0.0,USD
rZ7HnEZ1AKPKu7,2025-11-05 00:00:00,28.3,59.2,USD
rZ7HnEZ1AKPfb7,2025-11-05 00:00:00,23.62,23.62,USD
rZ7HnEZ1AKPkQ7,2025-11-05 00:00:00,25.89,109.83,USD
rZ7HnEZ1AKrA77,2025-11-05 00:00:00,24.04,24.04,USD
rZ7HnEZ1AKx6bV,2025-11-05 00:00:00,39.55,134.4,USD
rZ7HnEZ1AKxAO0,2025-11-05 00:00:00,27.68,81.18,USD
rZ7HnEZ1Af4Jqd,2025-11-05 00:00:00,32.92,32.92,USD
rZ7HnEZ1Af4MaK,2025-11-05 00:00:00,0.0,0.0,USD
rZ7HnEZ1Af4Ykd,2025-11-05 00:00:00,28.75,28.75,CAD
rZ7HnEZ1Af4sbd,2025-11-05 00:00:00,22.21,22.21,USD
rZ7HnEZ1Af_ZoK,2025-11-05 00:00:00,18.74,18.74,USD
rZ7HnEZ1Afba3d,2025-11-05 00:00:00,0.0,0.0,USD
rZ7HnEZ1AffJaS,2025-11-05 00:00:00,27.75,27.75,CAD
rZ7HnEZ1Aff_kd,2025-11-05 00:00:00,35.42,37.74,CAD
rZ7HnEZ1AffbjS,2025-11-05 00:00:00,35.16,35.16,CAD
rZ7HnEZ1Afu3qN,2025-11-05 00:00:00,32.41,32.41,USD
vv11v8vNv_GSAovG,2025-11-05 00:00:00,,,
vv17FZbgGkRAdtHD,2025-11-05 00:00:00,,,
vv17bZbsGklpQJjB,2025-11-05 00:00:00,,,
vv17fZbJGkMfWfv4,2025-11-05 00:00:00,,,
vv1AAZk1oGkde3V9h,2025-11-05 00:00:00,,,
vv1AvZkG4GkdIYBai,2025-11-05 00:00:00,,,
vv1kOZbtrvG7Yoad,2025-11-05 00:00:00,,,
vv1kv8vx8zGA1SYBU,2025-11-05 00:00:00,,,
vvG17ZbnBDdNUP,2025-11-05 00:00:00,,,
vvG18Zbl2MUsWQ,2025-11-05 00:00:00,,,
vvG1OZbRJ0J73m,2025-11-05 00:00:00,,,
vvG1VZblR3exq8,2025-11-05 00:00:00,,,
vvG1fZbcLZpKLC,2025-11-05 00:00:00,,,
vvG1zZbEKSBgAO,2025-11-05 00:00:00,,,
vvG1zZbYrPekBg,2025-11-05 00:00:00,,,
vvG1zZbiRmR4bR,2025-11-05 00:00:00,,,
vvG1zZbsJnNd0Y,2025-11-05 00:00:00,,,
1778vxG6uxRaebM,2025-11-05 00:00:00,,,
17A8vxG65ReZKJv,2025-11-05 00:00:00,,,
17AOvxG621EQAi1,2025-11-05 00:00:00,,,
17AOvxG6GQdWs6k,2025-11-05 00:00:00,,,
17G8vxG6GwieN0p,2025-11-05 00:00:00,,,
1AYZkGfGkeE60NA,2025-11-05 00:00:00,,,
G5dIZbip0swJV,2025-11-05 00:00:00,,,
G5eVZbE9IjIft,2025-11-05 00:00:00,,,
G5eVZbJhdZJmB,2025-11-05 00:00:00,,,
G5eVZbip_vw4B,2025-11-05 00:00:00,,,
G5viZbimkovFs,2025-11-05 00:00:00,,,
Z7r9jZ1A747-U,2025-11-05 00:00:00,,,
Z7r9jZ1A74V7U,2025-11-05 00:00:00,,,
Z7r9jZ1A7Qfu-,2025-11-05 00:00:00,,,
Z7r9jZ1A7QpeK,2025-11-05 00:00:00,,,
Z7r9jZ1A7QvZs,2025-11-05 00:00:00,,,
Z7r9jZ1A7_4Oy,2025-11-05 00:00:00,,,
Z7r9jZ1A7_e0K,2025-11-05 00:00:00,,,
Z7r9jZ1A7_s4J,2025-11-05 00:00:00,,,
Z7r9jZ1A7_wpp,2025-11-05 00:00:00,,,
Z7r9jZ1A7j6J7,2025-11-05 00:00:00,,,
ZkDnngzZDeUWD2Q2-vdNbXlmd5g-TLu,2025-11-05 00:00:00,,,
rZ7HnEZ1Af4xZN,2025-11-05 00:00:00,18.23,18.23,USD
rZ7HnEZ1AfbeAK,2025-11-05 00:00:00,20.53,20.53,USD
rZ7HnEZ1AfbpOS,2025-11-05 00:00:00,0.0,0.0,USD
vv177ZbwGkDSQ7Oq,2025-11-05 00:00:00,,,
vvG17ZbmTKCzkG,2025-11-05 00:00:00,,,
vvG1VZbYBGp8WD,2025-11-05 00:00:00,,,
vvG1VZbtS7VfKx,2025-11-05 00:00:00,,,
vvG1fZbc1ju3RT,2025-11-05 00:00:00,,,
vvG1zZbRLE14v5,2025-11-05 00:00:00,,,
vvG1zZbtQWX7GW,2025-11-05 00:00:00,,,
15vjZbx8KFauS,2025-11-05 00:00:00,,,
16e0ZbSG3G7T-LU,2025-11-05 00:00:00,,,
LvZ18Q2NKk87uoOZv0SyS,2025-11-05 00:00:00,,,
rZ7HnEZ1AKP3F0,2025-11-05 00:00:00,0.0,0.0,USD
rZ7HnEZ1Af_xCK,2025-11-05 00:00:00,,,
rZ7HnEZ1Af_PAN,2025-11-05 00:00:00,38.05,48.35,USD
rZ7HnEZ1Afa4jS,2025-11-05 00:00:00,54.27,54.27,USD
rZ7HnEZ1AK4bed,2025-11-05 00:00:00,15.0,15.0,USD
16d0ZbSepG7cgfP,2025-11-05 00:00:00,,,
16vbZbIx8G7tv_h,2025-11-05 00:00:00,,,
177ZvxG6CmtSwJu,2025-11-05 00:00:00,,,
17A8vxG619h8w88,2025-11-05 00:00:00,,,
17A8vxG6unM0Akd,2025-11-05 00:00:00,,,
17AOvxG62BQY7Cm,2025-11-05 00:00:00,,,
